ㄅㄚ,,ba,1,八
ㄓㄨㄟ,ˋ,zhui,4,墜
ㄓㄨㄢ,,zhuan,1,專
ㄓㄨㄢ,ˇ,zhuan,3,轉
ㄓㄨㄢ,ˋ,zhuan,4,賺
ㄓㄨㄣ,,zhun,1,諄*
ㄓㄨㄣ,ˇ,zhun,3,準
ㄓㄨㄥ,,zhong,1,忠
ㄓㄨㄥ,ˇ,zhong,3,腫
ㄓㄨㄥ,ˋ,zhong,4,眾
ㄔ,,chi,1,吃
ㄔ,ˊ,chi,2,遲
ㄔ,ˇ,chi,3,尺
ㄔ,ˋ,chi,4,赤
ㄔㄚ,,cha,1,插
ㄔㄚ,ˊ,cha,2,茶
ㄔㄚ,ˇ,cha,3,衩*
ㄔㄚ,ˋ,cha,4,岔*
ㄔㄜ,,che,1,車
ㄔㄜ,ˇ,che,3,扯
ㄔㄜ,ˋ,che,4,撤
ㄔㄞ,,chai,1,拆
ㄔㄞ,ˊ,chai,2,柴
ㄔㄞ,ˋ,chai,4,蠆*
ㄔㄠ,,chao,1,鈔
ㄔㄠ,ˊ,chao,2,巢
ㄔㄠ,ˇ,chao,3,炒
ㄔㄡ,,chou,1,抽
ㄔㄡ,ˊ,chou,2,仇
ㄔㄡ,ˇ,chou,3,醜
ㄔㄡ,ˋ,chou,4,臭
ㄔㄢ,,chan,1,摻*
ㄔㄢ,ˊ,chan,2,蟬
ㄔㄢ,ˇ,chan,3,產
ㄔㄢ,ˋ,chan,4,懺*
ㄔㄣ,,chen,1,嗔*
ㄔㄣ,ˊ,chen,2,塵
ㄔㄣ,ˋ,chen,4,趁
ㄔㄤ,,chang,1,昌
ㄔㄤ,ˊ,chang,2,常
ㄔㄤ,ˇ,chang,3,廠
ㄔㄤ,ˋ,chang,4,唱
ㄔㄥ,,cheng,1,撐
ㄔㄥ,ˊ,cheng,2,誠
ㄔㄥ,ˇ,cheng,3,逞
ㄔㄥ,ˋ,cheng,4,秤
ㄔㄨ,,chu,1,出
ㄔㄨ,ˊ,chu,2,廚
ㄔㄨ,ˇ,chu,3,楚
ㄔㄨ,ˋ,chu,4,觸
ㄔㄨㄛ,,chuo,1,戳
ㄔㄨㄛ,ˋ,chuo,4,綽*
ㄔㄨㄞ,ˇ,chuai,3,揣*
ㄔㄨㄞ,ˋ,chuai,4,踹
ㄔㄨㄟ,,chui,1,吹
ㄔㄨㄟ,ˊ,chui,2,捶
ㄔㄨㄟ,ˋ,chui,4,吹*
ㄔㄨㄢ,,chuan,1,川
ㄔㄨㄢ,ˊ,chuan,2,船
ㄔㄨㄢ,ˇ,chuan,3,喘
ㄔㄨㄢ,ˋ,chuan,4,串
ㄔㄨㄤ,,chuang,1,窗
ㄔㄨㄤ,ˊ,chuang,2,床
ㄔㄨㄤ,ˇ,chuang,3,闖
ㄔㄨㄤ,ˋ,chuang,4,創
ㄔㄨㄣ,,chun,1,春
ㄔㄨㄣ,ˊ,chun,2,純
ㄔㄨㄣ,ˇ,chun,3,蠢
ㄔㄨㄥ,,chong,1,充
ㄔㄨㄥ,ˊ,chong,2,蟲
ㄔㄨㄥ,ˇ,chong,3,寵
ㄔㄨㄥ,ˋ,chong,4,揰*
ㄕ,,shi,1,獅
ㄕ,ˊ,shi,2,十
ㄕ,ˇ,shi,3,史
ㄕ,ˋ,shi,4,世
ㄕㄚ,,sha,1,沙
ㄕㄚ,ˊ,sha,2,啥
ㄕㄚ,ˇ,sha,3,傻
ㄕㄚ,ˋ,sha,4,煞*
ㄕㄜ,,she,1,奢
ㄕㄜ,ˊ,she,2,蛇
ㄕㄜ,ˇ,she,3,捨
ㄕㄜ,ˋ,she,4,射
ㄕㄞ,,shai,1,篩
ㄕㄞ,ˇ,shai,3,色*
ㄕㄞ,ˋ,shai,4,曬
ㄕㄟ,ˊ,shei,2,誰
ㄕㄠ,,shao,1,燒
ㄕㄠ,ˊ,shao,2,杓*
ㄕㄠ,ˇ,shao,3,少
ㄕㄠ,ˋ,shao,4,哨
ㄕㄡ,,shou,1,收
ㄕㄡ,ˊ,shou,2,熟
ㄕㄡ,ˇ,shou,3,守
ㄕㄡ,ˋ,shou,4,瘦
ㄕㄢ,,shan,1,山
ㄕㄢ,ˇ,shan,3,陝
ㄕㄢ,ˋ,shan,4,善
ㄕㄣ,,shen,1,身
ㄕㄣ,ˊ,shen,2,神
ㄕㄣ,ˇ,shen,3,審
ㄕㄣ,ˋ,shen,4,腎
ㄕㄤ,,shang,1,商
ㄕㄤ,ˇ,shang,3,賞
ㄕㄤ,ˋ,shang,4,尚
ㄕㄥ,,sheng,1,聲
ㄕㄥ,ˊ,sheng,2,繩
ㄕㄥ,ˇ,sheng,3,省*
ㄕㄥ,ˋ,sheng,4,聖
ㄕㄨ,,shu,1,書
ㄕㄨ,ˊ,shu,2,叔
ㄕㄨ,ˇ,shu,3,蜀
ㄕㄨ,ˋ,shu,4,樹
ㄕㄨㄚ,,shua,1,刷
ㄕㄨㄚ,ˇ,shua,3,耍
ㄕㄨㄚ,ˋ,shua,4,刷*
ㄕㄨㄛ,,shuo,1,說
ㄕㄨㄛ,ˋ,shuo,4,碩
ㄕㄨㄞ,,shuai,1,摔
ㄕㄨㄞ,ˇ,shuai,3,甩
ㄕㄨㄞ,ˋ,shuai,4,帥
ㄕㄨㄟ,ˊ,shui,2,誰*
ㄕㄨㄟ,ˇ,shui,3,水
ㄕㄨㄟ,ˋ,shui,4,稅
ㄕㄨㄢ,,shuan,1,栓
ㄕㄨㄢ,ˋ,shuan,4,涮*
ㄕㄨㄣ,ˇ,shun,3,吮*
ㄕㄨㄣ,ˋ,shun,4,順
ㄕㄨㄤ,,shuang,1,霜
ㄕㄨㄤ,ˇ,shuang,3,爽
ㄖ,ˋ,ri,4,日
ㄖㄜ,ˇ,re,3,惹
ㄖㄜ,ˋ,re,4,熱
ㄖㄠ,ˊ,rao,2,饒
ㄖㄠ,ˇ,rao,3,擾
ㄖㄠ,ˋ,rao,4,繞
ㄖㄡ,ˊ,rou,2,柔
ㄖㄡ,ˋ,rou,4,肉
ㄖㄢ,ˊ,ran,2,然
ㄖㄢ,ˇ,ran,3,染
ㄖㄣ,ˊ,ren,2,仁
ㄖㄣ,ˇ,ren,3,忍
ㄖㄣ,ˋ,ren,4,認
ㄖㄤ,ˊ,rang,2,禳*
ㄖㄤ,ˇ,rang,3,嚷*
ㄖㄤ,ˋ,rang,4,讓
ㄖㄥ,,reng,1,扔
ㄖㄥ,ˊ,reng,2,仍
ㄖㄨ,ˊ,ru,2,如
ㄖㄨ,ˇ,ru,3,乳
ㄖㄨ,ˋ,ru,4,入
ㄖㄨㄛ,ˋ,ruo,4,弱
ㄖㄨㄟ,ˊ,rui,2,緌*
ㄖㄨㄟ,ˇ,rui,3,蕊*
ㄖㄨㄟ,ˋ,rui,4,瑞
ㄖㄨㄢ,ˊ,ruan,2,壖*
ㄖㄨㄢ,ˇ,ruan,3,軟
ㄖㄨㄣ,ˊ,run,2,犉*
ㄖㄨㄣ,ˋ,run,4,潤
ㄖㄨㄥ,ˊ,rong,2,容
ㄖㄨㄥ,ˇ,rong,3,冗*
ㄗ,,zi,1,資
ㄗ,ˇ,zi,3,紫
ㄗ,ˋ,zi,4,字
ㄗ,˙,zi,5,子*
ㄗㄚ,,za,1,紮
ㄗㄚ,ˊ,za,2,雜
ㄗㄜ,ˊ,ze,2,責
ㄗㄜ,ˇ,ze,3,怎
ㄗㄜ,ˋ,ze,4,仄*
ㄗㄞ,,zai,1,栽
ㄗㄞ,ˇ,zai,3,宰
ㄗㄞ,ˋ,zai,4,在
ㄗㄠ,,zao,1,糟
ㄗㄠ,ˊ,zao,2,鑿
ㄗㄠ,ˇ,zao,3,棗
ㄗㄠ,ˋ,zao,4,造
ㄗㄟ,ˊ,zei,2,賊
ㄗㄡ,,zou,1,鄒*
ㄗㄡ,ˇ,zou,3,走
ㄗㄡ,ˋ,zou,4,奏
ㄗㄢ,,zan,1,簪*
ㄗㄢ,ˊ,zan,2,咱*
ㄗㄢ,ˇ,zan,3,攢*
ㄗㄢ,ˋ,zan,4,讚
ㄗㄣ,ˇ,zen,3,怎*
ㄗㄣ,ˋ,zen,4,譖*
ㄗㄤ,,zang,1,髒
ㄗㄤ,ˇ,zang,3,駔*
ㄗㄤ,ˋ,zang,4,葬
ㄗㄥ,,zeng,1,增
ㄗㄥ,ˋ,zeng,4,贈
ㄗㄨ,,zu,1,租
ㄗㄨ,ˊ,zu,2,卒
ㄗㄨ,ˇ,zu,3,組
ㄗㄨㄛ,,zuo,1,嘬*
ㄗㄨㄛ,ˊ,zuo,2,昨
ㄗㄨㄛ,ˇ,zuo,3,左
ㄗㄨㄛ,ˋ,zuo,4,作
ㄗㄨㄟ,ˇ,zui,3,嘴
ㄗㄨㄟ,ˋ,zui,4,醉
ㄗㄨㄣ,,zun,1,尊
ㄗㄨㄣ,ˇ,zun,3,噂*
ㄗㄨㄣ,ˋ,zun,4,圳*
ㄗㄨㄢ,,zuan,1,鑽*
ㄗㄨㄢ,ˇ,zuan,3,纂*
ㄗㄨㄢ,ˋ,zuan,4,鑽*
ㄗㄨㄥ,,zong,1,宗
ㄗㄨㄥ,ˇ,zong,3,總
ㄗㄨㄥ,ˋ,zong,4,縱
ㄘ,,ci,1,疵*
ㄘ,ˊ,ci,2,詞
ㄘ,ˇ,ci,3,此
ㄘ,ˋ,ci,4,刺
ㄘㄚ,,ca,1,擦
ㄘㄜ,ˋ,ce,4,冊
ㄘㄞ,,cai,1,猜
ㄘㄞ,ˊ,cai,2,材
ㄘㄞ,ˇ,cai,3,釆
ㄘㄞ,ˋ,cai,4,菜
ㄘㄠ,,cao,1,糙
ㄘㄠ,ˊ,cao,2,曹
ㄘㄠ,ˇ,cao,3,草
ㄘㄠ,ˋ,cao,4,糙*
ㄘㄡ,ˋ,cou,4,湊
ㄘㄢ,,can,1,餐
ㄘㄢ,ˊ,can,2,蠶
ㄘㄢ,ˇ,can,3,慘
ㄘㄢ,ˋ,can,4,燦
ㄘㄣ,,cen,1,嵾*
ㄘㄣ,ˊ,cen,2,岑*
ㄘㄤ,,cang,1,倉
ㄘㄤ,ˊ,cang,2,藏*
ㄘㄥ,,ceng,1,噌*
ㄘㄥ,ˊ,ceng,2,層
ㄘㄥ,ˋ,ceng,4,蹭*
ㄘㄨ,,cu,1,粗
ㄘㄨ,ˊ,cu,2,殂*
ㄘㄨ,ˋ,cu,4,促
ㄘㄨㄛ,,cuo,1,搓
ㄘㄨㄛ,ˊ,cuo,2,矬*
ㄘㄨㄛ,ˇ,cuo,3,脞*
ㄘㄨㄛ,ˋ,cuo,4,錯
ㄘㄨㄟ,,cui,1,催
ㄘㄨㄟ,ˇ,cui,3,璀*
ㄘㄨㄟ,ˋ,cui,4,脆
ㄘㄨㄢ,,cuan,1,攛*
ㄘㄨㄢ,ˊ,cuan,2,攢*
ㄘㄨㄢ,ˋ,cuan,4,篡*
ㄘㄨㄣ,,cun,1,村
ㄘㄨㄣ,ˊ,cun,2,存
ㄘㄨㄣ,ˇ,cun,3,忖*
ㄘㄨㄣ,ˋ,cun,4,寸
ㄘㄨㄥ,,cong,1,聰
ㄘㄨㄥ,ˊ,cong,2,從
ㄙ,,si,1,思
ㄙ,ˇ,si,3,死
ㄙ,ˋ,si,4,四
ㄙㄚ,,sa,1,撒*
ㄙㄚ,ˇ,sa,3,灑
ㄙㄚ,ˋ,sa,4,薩
ㄙㄜ,ˋ,se,4,澀
ㄙㄞ,,sai,1,鰓
ㄙㄞ,ˇ,sai,3,噻*
ㄙㄞ,ˋ,sai,4,賽
ㄙㄢ,,san,1,三
ㄙㄢ,ˇ,san,3,傘
ㄙㄢ,ˋ,san,4,散*
ㄙㄠ,,sao,1,騷
ㄙㄠ,ˇ,sao,3,嫂
ㄙㄠ,ˋ,sao,4,臊*
ㄙㄡ,,sou,1,蒐
ㄙㄡ,ˇ,sou,3,叟*
ㄙㄡ,ˋ,sou,4,嗽
ㄙㄣ,,sen,1,森
ㄙㄤ,,sang,1,桑
ㄙㄤ,ˇ,sang,3,嗓
ㄙㄤ,ˋ,sang,4,喪
ㄙㄥ,,seng,1,僧*
ㄙㄨ,,su,1,蘇
ㄙㄨ,ˊ,su,2,俗
ㄙㄨ,ˋ,su,4,素
ㄙㄨㄛ,,suo,1,縮
ㄙㄨㄛ,ˇ,suo,3,索
ㄙㄨㄟ,,sui,1,雖
ㄙㄨㄟ,ˊ,sui,2,隨
ㄙㄨㄟ,ˇ,sui,3,巂*
ㄙㄨㄟ,ˋ,sui,4,碎
ㄙㄨㄢ,,suan,1,酸
ㄙㄨㄢ,ˋ,suan,4,蒜
ㄙㄨㄣ,,sun,1,孫
ㄙㄨㄣ,ˇ,sun,3,損
ㄙㄨㄥ,,song,1,松
ㄙㄨㄥ,ˇ,song,3,聳
ㄙㄨㄥ,ˋ,song,4,送
ㄚ,,a,1,啊*
ㄚ,ˊ,a,2,啊*
ㄚ,ˇ,a,3,啊*
ㄚ,ˋ,a,4,啊*
ㄚ,˙,a,5,啊*
ㄛ,,o,1,噢*
ㄛ,ˊ,o,2,哦*
ㄛ,ˇ,o,3,嚄*
ㄛ,˙,o,5,喔*
ㄜ,,e,1,婀*
ㄜ,ˊ,e,2,額
ㄜ,ˇ,e,3,噁*
ㄜ,ˋ,e,4,鱷
ㄝ,ˋ,ie,4,誒*
ㄞ,,ai,1,哀
ㄞ,ˊ,ai,2,癌*
ㄞ,ˇ,ai,3,矮
ㄞ,ˋ,ai,4,愛
ㄟ,ˋ,ei,4,欸*
ㄠ,,ao,1,凹
ㄠ,ˊ,ao,2,敖
ㄠ,ˇ,ao,3,襖*
ㄠ,ˋ,ao,4,澳
ㄡ,,ou,1,歐
ㄡ,ˊ,ou,2,吽*
ㄡ,ˇ,ou,3,偶
ㄡ,ˋ,ou,4,嘔*
ㄢ,,an,1,安
ㄢ,ˊ,an,2,雸*
ㄢ,ˇ,an,3,俺*
ㄢ,ˋ,an,4,暗
ㄣ,,en,1,嗯*
ㄣ,ˋ,en,4,摁*
ㄤ,,ang,1,骯
ㄤ,ˊ,ang,2,昂
ㄤ,ˇ,ang,3,軮*
ㄤ,ˋ,ang,4,盎*
ㄥ,,eng,1,鞥*
ㄦ,,er,1,兒*
ㄦ,ˊ,er,2,而*
ㄦ,ˇ,er,3,耳
ㄦ,ˋ,er,4,二
ㄦ,˙,er,5,兒*
一,,yi,1,衣
一,ˊ,yi,2,儀
一,ˇ,yi,3,椅
一,ˋ,yi,4,意
一ㄚ,,ya,1,壓
一ㄚ,ˊ,ya,2,牙
一ㄚ,ˇ,ya,3,雅
一ㄚ,ˋ,ya,4,訝
一ㄚ,˙,ya,5,呀*
一ㄛ,,yo,1,唷*
一ㄛ,ˇ,yo,3,喲*
一ㄛ,˙,yo,5,喲*
一ㄝ,,ye,1,噎
一ㄝ,ˊ,ye,2,爺
一ㄝ,ˇ,ye,3,野
一ㄝ,ˋ,ye,4,頁
一ㄞ,ˊ,yai,2,崖*
一ㄠ,,yao,1,妖
一ㄠ,ˊ,yao,2,搖
一ㄠ,ˇ,yao,3,咬
一ㄠ,ˋ,yao,4,要
一ㄠ,˙,yao,5,喲*
一ㄡ,,you,1,幽
一ㄡ,ˊ,you,2,油
一ㄡ,ˇ,you,3,友
一ㄡ,ˋ,you,4,又
一ㄢ,,yan,1,煙
一ㄢ,ˊ,yan,2,嚴
一ㄢ,ˇ,yan,3,演
一ㄢ,ˋ,yan,4,艷
一ㄣ,,yin,1,音
一ㄣ,ˊ,yin,2,銀
一ㄣ,ˇ,yin,3,引
一ㄣ,ˋ,yin,4,印
一ㄤ,,yang,1,央
一ㄤ,ˊ,yang,2,洋
一ㄤ,ˇ,yang,3,氧
一ㄤ,ˋ,yang,4,樣
一ㄥ,,ying,1,英
一ㄥ,ˊ,ying,2,盈
一ㄥ,ˇ,ying,3,影
一ㄥ,ˋ,ying,4,硬
ㄨ,,wu,1,屋
ㄨ,ˊ,wu,2,吾
ㄨ,ˇ,wu,3,五
ㄨ,ˋ,wu,4,誤
ㄨㄚ,,wa,1,蛙
ㄨㄚ,ˊ,wa,2,娃
ㄨㄚ,ˇ,wa,3,瓦
ㄨㄚ,ˋ,wa,4,襪
ㄨㄛ,,wo,1,窩
ㄨㄛ,ˇ,wo,3,我
ㄨㄛ,ˋ,wo,4,臥
ㄨㄞ,,wai,1,歪
ㄨㄞ,ˇ,wai,3,舀*
ㄨㄞ,ˋ,wai,4,外
ㄨㄟ,,wei,1,威
ㄨㄟ,ˊ,wei,2,圍
ㄨㄟ,ˇ,wei,3,偉
ㄨㄟ,ˋ,wei,4,魏
ㄨㄢ,,wan,1,彎
ㄨㄢ,ˊ,wan,2,丸
ㄨㄢ,ˇ,wan,3,晚
ㄨㄢ,ˋ,wan,4,萬
ㄨㄣ,,wen,1,溫
ㄨㄣ,ˊ,wen,2,文
ㄨㄣ,ˇ,wen,3,穩
ㄨㄣ,ˋ,wen,4,問
ㄨㄤ,,wang,1,汪
ㄨㄤ,ˊ,wang,2,王
ㄨㄤ,ˇ,wang,3,網
ㄨㄤ,ˋ,wang,4,旺
ㄨㄥ,,weng,1,翁
ㄨㄥ,ˇ,weng,3,蓊*
ㄨㄥ,ˋ,weng,4,甕
ㄩ,,yuu,1,淤
ㄩ,ˊ,yuu,2,魚
ㄩ,ˇ,yuu,3,雨
ㄩ,ˋ,yuu,4,寓
ㄩㄝ,,yue,1,約
ㄩㄝ,ˋ,yue,4,月
ㄩㄢ,,yuan,1,淵
ㄩㄢ,ˊ,yuan,2,元
ㄩㄢ,ˇ,yuan,3,遠
ㄩㄢ,ˋ,yuan,4,院
ㄩㄣ,,yun,1,暈
ㄩㄣ,ˊ,yun,2,雲
ㄩㄣ,ˇ,yun,3,隕
ㄩㄣ,ˋ,yun,4,韻
ㄩㄥ,,yong,1,庸
ㄩㄥ,ˊ,yong,2,喁*
ㄩㄥ,ˇ,yong,3,勇
ㄩㄥ,ˋ,yong,4,用
